COMPANYID,CASENO,PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,STAGECODE,FLAGCODE,PROCESSCODE,PROCESSSERNO,SHOPCODE,WORKCODE,SECTCODE,PLANSTARTDATE,PLANFINISHDATE,PLANDURATION,LAG,MH1,VOL1,VOL2,RELATIONTYPE,PREVSTAGECODE,PREVFLAGCODE,PREVPROCESSCODE,PREVPROCESSSERNO,RELATIONNO
D,2020-36-04,5466,Z537ZBR0,537,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-21,2020-01-21,1,1,3.5,42.5,0,FS,B,P,B,P00,1114172814
D,2020-36-04,5466,P822BC00,822,B,B,P,B,C00,NO1,PBBT,6200,2020-01-21,2020-01-21,1,3,44.6,1201.8,1120.2,FS,B,Z,Z,BI0,1114172026
D,2020-36-04,5466,W234GC00,234,B,C,W,G,C00,P+3,WBHD,2204,2019-11-04,2019-11-21,14,4,9,0,0,SS,B,S,A,000,1114172298
D,2020-36-04,5466,C826CC00,826,B,J,C,C,C00,CTS,CCBK,2100,2019-11-28,2019-12-24,19,-7,218.7,154.8,0,SS,B,S,A,000,1114171295
D,2020-36-04,5466,C554CC00,554,B,J,C,C,C00,CTS,CCBK,2100,2019-11-14,2019-12-02,13,-7,6.4,157.8,0,SS,B,S,A,000,1114171159
D,2020-36-04,5466,Z622ZBR0,622,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-09,2020-01-10,2,1,28,271.1,0,FS,B,P,B,P00,1114172842
D,2020-36-04,5466,W452GA00,452,B,A,W,G,A00,BOS,WBHD,2204,2020-01-16,2020-01-21,4,-1,17.4,0,0,FS,B,S,A,000,1114172367
D,2020-36-04,5466,Z124ZBI0,124,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-11-29,2019-12-03,3,1,50.4,252.8,0,FS,B,W,G,B00,1114172645
D,2020-36-04,5466,Z623ZBI0,623,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-11-26,2019-11-27,2,2,76.8,321.2,0,FS,A,W,G,A00,1114172843
D,2020-36-04,5466,C161CP00,161,B,J,C,C,P00,CTS,CPBK,2100,2019-09-18,2019-10-11,17,-1,4.5,0,0,SS,J,C,C,C00,1114170972
D,2020-36-04,5466,P802BC00,802,B,B,P,B,C00,NO1,PBBT,6200,2020-01-23,2020-01-23,1,5,22.5,719.9,972.9,FS,B,Z,Z,BI0,1114172010
D,2020-36-04,5466,P910BP00,910,B,B,P,B,P00,SHD,PBPD,9999,2019-10-22,2019-11-01,9,1,768.5,0,1075.6,FS,B,P,B,C00,1114172056
D,2020-36-04,5466,Z826ZBR0,826,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-02-10,2020-02-10,1,1,12.9,142.1,0,FS,B,P,B,P00,1114172945
D,2020-36-04,5466,Z284ZBI0,284,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-31,2019-12-31,1,2,44.2,184.5,0,FS,A,W,G,A00,1114172757
D,2020-36-04,5466,P145BC00,145,B,B,P,B,C00,PSA,PBBT,9999,2019-12-12,2019-12-12,1,1,34.9,654.2,899.6,FS,B,Z,Z,BI0,1114171702
D,2020-36-04,5466,Z541ZBR0,541,B,B,Z,Z,BR0,NTA,ESCF,2901,2020-01-15,2020-01-15,1,1,3.6,42.5,0,FS,B,P,B,P00,1114172820
D,2020-36-04,5466,P171BP00,171,B,B,P,B,P00,TEX,PBPT,6200,2019-11-19,2019-11-28,8,1,91.3,1505.1,1708.5,FS,B,P,B,C00,1114171715
D,2020-36-04,5466,Z132ZBR0,132,B,B,Z,Z,BR0,SSC,ESCF,9999,2019-11-01,2019-11-01,1,1,19.6,215.9,0,FS,B,P,B,P00,1114172654
D,2020-36-04,5466,P637BP00,637,B,B,P,B,P00,NO1,PBPT,6200,2019-12-13,2019-12-23,7,1,1.3,6359.7,6817.8,FS,B,P,B,C00,1114171959
D,2020-36-04,5466,W637GA00,637,B,A,W,G,A00,BOS,WBHD,2204,2019-11-28,2019-12-03,4,-1,14.4,0,0,FS,B,S,A,000,1114172475
D,2020-36-04,5466,Z637ZBR0,637,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-12-24,2019-12-24,1,1,26.8,312.8,0,FS,B,P,B,P00,1114172884
D,2020-36-04,5466,Z637ZBI0,637,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-05,2019-12-06,2,2,62.4,312.9,0,FS,A,W,G,A00,1114172883
D,2020-36-04,5466,Z143ZBI0,143,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-05,2019-12-06,2,2,52.2,247.3,0,FS,B,W,G,B00,1114172667
D,2020-36-04,5466,W633GC00,633,B,C,W,G,C00,PBS,WBHD,2204,2019-11-01,2019-11-11,7,4,59.7,0,0,SS,B,S,A,000,1114172468
D,2020-36-04,5466,W621GC00,621,B,C,W,G,C00,N+F,WBHD,3103,2019-11-06,2019-11-20,11,4,23.2,0,0,SS,B,S,A,000,1114172439
D,2020-36-04,5466,W952GB00,952,B,B,W,G,B00,SHD,WBAD,9999,2019-09-02,2019-09-25,16,-6,66.2,0,0,FS,B,S,A,000,1114172601
D,2020-36-04,5466,Z824ZBI0,824,B,B,Z,Z,BI0,NO1,ESCF,2901,2020-01-17,2020-01-17,1,3,28.8,146.8,0,FS,A,W,G,A00,1114172940
D,2020-36-04,5466,P273BP01,273,B,B,P,B,P01,NO1,PBPT,6200,2019-12-10,2019-12-12,3,1,0,0,0,FS,B,Z,Z,BR0,1114171820
D,2020-36-04,5466,S941A000,941,B,B,S,A,000,SHD,SBBK,####,2019-08-16,2019-09-05,15,,421.7,1327.6,0,,,,,,
D,2020-36-04,5466,P241BP00,241,B,B,P,B,P00,NTA,PBPT,6200,2020-01-15,2020-01-23,7,1,177.5,7716.3,7964.7,FS,B,P,B,C00,1114171788
D,2020-36-04,5466,W433GA00,433,B,A,W,G,A00,BOS,WBHD,2204,2019-12-06,2019-12-11,4,-1,17.4,0,0,FS,B,S,A,000,1114172358
D,2020-36-04,5466,P135BC00,135,B,B,P,B,C00,PSA,PBBT,9999,2019-12-13,2019-12-13,1,1,55.7,767.1,882.4,FS,B,Z,Z,BI0,1114171692
D,2020-36-04,5466,P243BP00,243,B,B,P,B,P00,NO1,PBPT,6200,2020-01-17,2020-01-29,6,1,127.9,6711.1,0,FS,B,P,B,C00,1114171792
D,2020-36-04,5466,W533GA00,533,B,A,W,G,A00,BOS,WBHD,2204,2019-11-21,2019-11-27,5,-1,38,0,0,FS,B,S,A,000,1114172404
D,2020-36-04,5466,P110BC00,110,B,B,P,B,C00,NO1,PBBT,6200,2019-10-24,2019-10-24,1,3,37.4,441,581.7,FS,B,Z,Z,BI0,1114171666
D,2020-36-04,5466,W906GB00,906,B,B,W,G,B00,SHD,WBAD,9999,2019-09-19,2019-10-11,16,-6,215.7,128,0,FS,B,S,A,000,1114172586
D,2020-36-04,5466,Z135ZBI0,135,B,B,Z,Z,BI0,PSA,ESCF,9999,2019-12-12,2019-12-12,1,2,14.5,72.7,0,FS,B,W,G,B00,1114172659
D,2020-36-04,5466,P921BP00,921,B,B,P,B,P00,SHD,PBPD,9999,2019-09-18,2019-09-18,1,1,34.4,0,728.1,FS,B,P,B,C00,1114172063
D,2020-36-04,5466,P627BP00,627,B,B,P,B,P00,NO1,PBPT,6200,2019-12-13,2019-12-23,7,1,125.8,6359.7,6817.8,FS,B,P,B,C00,1114171925
D,2020-36-04,5466,W822GA00,822,B,A,W,G,A00,GOS,WBHD,2204,2020-01-09,2020-01-14,4,-1,10,0,0,FS,B,S,A,000,1114172559
D,2020-36-04,5466,Z523ZBR0,523,B,B,Z,Z,BR0,TEX,ESCF,2901,2019-12-17,2019-12-17,1,1,4.2,48.8,0,FS,B,P,B,P00,1114172788
D,2020-36-04,5466,S551A000,551,B,B,S,A,000,PBS,SBBK,####,2019-11-08,2019-11-26,13,,382.6,2265.5,0,,,,,,
D,2020-36-04,5466,P636BC00,636,B,B,P,B,C00,NO1,PBBT,6200,2019-12-09,2019-12-09,1,4,113.4,3594.5,3368.4,FS,B,Z,Z,BI0,1114171955
D,2020-36-04,5466,Z161ZBI0,161,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-11-11,2019-11-12,2,3,35.8,179.7,0,FS,B,W,G,B00,1114172681
D,2020-36-04,5466,W836GC00,836,B,C,W,G,C00,GBS,WBHD,2204,2019-12-13,2019-12-31,12,4,12.3,0,0,SS,B,S,A,000,1114172581
D,2020-36-04,5466,W823GC00,823,B,C,W,G,C00,NPS,WBHD,2204,2019-12-16,2020-01-03,12,4,4.9,0,0,SS,B,S,A,000,1114172562
D,2020-36-04,5466,P252BC00,252,B,B,P,B,C00,NO1,PBBT,6200,2020-01-16,2020-01-16,1,6,114.5,3463.6,3243.3,FS,B,Z,Z,BI0,1114171797
D,2020-36-04,5466,Z654ZBI0,654,B,B,Z,Z,BI0,NO1,ESCF,2901,2020-01-13,2020-01-14,2,2,85.5,357.4,0,FS,A,W,G,A00,1114172917
D,2020-36-04,5466,W539GA00,539,B,A,W,G,A00,BOS,WBHD,2204,2019-11-27,2019-12-02,4,-1,13.8,0,0,FS,B,S,A,000,1114172416
D,2020-36-04,5466,P542BP00,542,B,B,P,B,P00,NO1,PBPT,6200,2020-01-10,2020-01-17,6,1,105.3,4050.4,4149.8,FS,B,P,B,C00,1114171889
D,2020-36-04,5466,W525GC00,525,B,C,W,G,C00,PBS,WBHD,2204,2019-11-28,2019-12-04,5,4,8.8,0,0,SS,B,S,A,000,1114172391
D,2020-36-04,5466,P263BC00,263,B,B,P,B,C00,NO1,PBBT,6200,2019-11-27,2019-11-27,1,2,74.5,2179.3,2042.8,FS,B,Z,Z,BI0,1114171809
D,2020-36-04,5466,S521A000,521,B,B,S,A,000,PBS,SBBK,####,2019-11-22,2019-12-11,14,,569.6,2932,0,,,,,,
D,2020-36-04,5466,P123BP00,123,B,B,P,B,P00,NO1,PBPT,6200,2019-12-04,2019-12-12,7,1,208.2,3371.3,4006.1,FS,B,P,B,C00,1114171679
D,2020-36-04,5466,W233GA00,233,B,A,W,G,A00,BOS,WBHD,2204,2019-11-12,2019-11-20,7,-4,34.7,0,0,FS,B,S,A,000,1114172295
D,2020-36-04,5466,Z242ZBR0,242,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-31,2020-01-31,1,1,12.3,122,0,FS,B,P,B,P00,1114172738
D,2020-36-04,5466,P124BP00,124,B,B,P,B,P00,NO1,PBPT,6200,2019-12-05,2019-12-13,7,1,103,2064.9,2383.4,FS,B,P,B,C00,1114171681
D,2020-36-04,5466,W228GA00,228,B,A,W,G,A00,BOS,WBHD,2204,2019-11-19,2019-11-27,7,-4,36.3,0,0,FS,B,S,A,000,1114172284
D,2020-36-04,5466,P242BP00,242,B,B,P,B,P00,NO1,PBPT,6200,2020-01-17,2020-01-30,7,1,164,6964.9,7360.5,FS,B,P,B,C00,1114171790
D,2020-36-04,5466,W154GS00,154,B,S,W,G,S00,OFD,WBER,4600,2019-10-17,2019-10-23,5,0,49.9,0,0,SS,B,S,A,000,1114172224
D,2020-36-04,5466,C526CP00,526,B,J,C,C,P00,CTS,CPBK,2100,2019-10-31,2019-11-19,14,-1,10.5,0,0,SS,J,C,C,C00,1114171120
D,2020-36-04,5466,C825CP00,825,B,J,C,C,P00,CTS,CPBK,2100,2019-12-10,2020-01-03,16,-1,6,0,0,SS,J,C,C,C00,1114171294
D,2020-36-04,5466,C252CP00,252,B,J,C,C,P00,CTS,CPBK,2100,2019-11-06,2019-12-09,24,-1,0,0,0,SS,J,C,C,C00,1114171048
D,2020-36-04,5466,C941CP00,941,B,J,C,C,P00,CTS,CPBK,2100,2019-07-22,2019-08-23,14,-1,6.1,0,0,SS,J,C,C,C00,1114171334
D,2020-36-04,5466,C752CP00,752,B,J,C,C,P00,CTS,CPBK,2100,2019-12-11,2020-01-03,15,-1,0,0,0,SS,J,C,C,C00,1114171268
D,2020-36-04,5466,C731CP00,731,B,J,C,C,P00,CTS,CPBK,2100,2019-10-08,2019-10-31,18,-1,0,0,0,SS,J,C,C,C00,1114171240
D,2020-36-04,5466,C552CC00,552,B,J,C,C,C00,CTS,CCBK,2100,2019-11-11,2019-11-26,12,-7,5.1,232.5,0,SS,B,S,A,000,1114171155
D,2020-36-04,5466,S725A000,725,B,B,S,A,000,PBS,SBBK,####,2019-12-06,2019-12-27,15,,349.2,1779.5,0,,,,,,
D,2020-36-04,5466,C561CC00,561,B,J,C,C,C00,CTS,CCBK,2100,2019-11-07,2019-12-03,19,-7,14.1,19,0,SS,B,S,A,000,1114171161
D,2020-36-04,5466,W222GA00,222,B,A,W,G,A00,BOS,WBHD,2204,2019-11-07,2019-11-22,12,-4,109.1,0,0,FS,B,S,A,000,1114172271
D,2020-36-04,5466,P235BC00,235,B,B,P,B,C00,TEX,PBBT,6200,2019-12-04,2019-12-04,1,5,134.5,4135.2,3870,FS,B,Z,Z,BI0,1114171775
D,2020-36-04,5466,C228CP00,228,B,J,C,C,P00,CTS,CPBK,2100,2019-10-15,2019-11-12,21,-1,10.9,0,0,SS,J,C,C,C00,1114171016
D,2020-36-04,5466,W237GA00,237,B,A,W,G,A00,BOS,WBHD,2204,2019-11-22,2019-11-28,5,-4,0,0,0,FS,B,S,A,000,1114172304
D,2020-36-04,5466,W826GS00,826,B,S,W,G,S00,GBS,WBHD,2204,2019-12-09,2019-12-13,5,0,0,0,0,SS,B,S,A,000,1114172571
D,2020-36-04,5466,U171GB00,171,B,B,U,G,B00,OOS,WBER,3103,2019-10-22,2019-10-31,8,-7,0,0,0,SS,B,W,G,B00,1114172117
D,2020-36-04,5466,P233BP00,233,B,B,P,B,P00,NO1,PBPT,6200,2019-11-29,2019-12-09,7,1,65.9,3204.6,3197.7,FS,B,P,B,C00,1114171772
D,2020-36-04,5466,S931A000,931,B,B,S,A,000,SHD,SBBK,####,2019-07-26,2019-08-30,15,,364,1182.1,0,,,,,,
D,2020-36-04,5466,W543GC00,543,B,C,W,G,C00,NPS,WBHD,2204,2019-11-20,2019-11-28,7,4,6.8,0,0,SS,B,S,A,000,1114172423
D,2020-36-04,5466,C543CP00,543,B,J,C,C,P00,CTS,CPBK,2100,2019-11-04,2019-11-21,14,-1,8.3,0,0,SS,J,C,C,C00,1114171150
D,2020-36-04,5466,P243BC00,243,B,B,P,B,C00,NO1,PBBT,6200,2020-01-16,2020-01-16,1,13,104.9,3405.6,3181.3,FS,A,W,G,A00,1114171791
D,2020-36-04,5466,W243GC00,243,B,C,W,G,C00,PBS,WBHD,2204,2019-12-11,2019-12-19,7,4,0,0,0,SS,B,S,A,000,1114172318
D,2020-36-04,5466,W228GS00,228,B,S,W,G,S00,PBS,WBHD,2204,2019-10-25,2019-10-31,5,0,6.6,0,0,SS,B,S,A,000,1114172286
D,2020-36-04,5466,W238GS00,238,B,S,W,G,S00,PBS,WBHD,2204,2019-10-25,2019-10-31,5,0,6.6,0,0,SS,B,S,A,000,1114172308
D,2020-36-04,5466,W204GA00,204,B,A,W,G,A00,BOS,WBHD,2204,2019-12-09,2019-12-19,9,-4,95.2,0,0,FS,B,S,A,000,1114172248
D,2020-36-04,5466,W803GA00,803,B,A,W,G,A00,BOS,WBHD,2204,2020-01-09,2020-01-10,2,-1,0,0,0,FS,B,S,A,000,1114172550
D,2020-36-04,5466,W729GA00,729,B,A,W,G,A00,BOS,WBHD,2204,2020-01-06,2020-01-16,9,-4,21.8,0,0,FS,B,S,A,000,1114172520
D,2020-36-04,5466,S243A000,243,B,B,S,A,000,PBS,SBBK,####,2019-12-05,2019-12-26,15,,518.7,2611.8,0,,,,,,
D,2020-36-04,5466,P9X1BC00,9X1,B,B,P,B,C00,SHD,PBBT,9999,2019-09-24,2019-09-24,1,7,1.1,0.7,0,FS,B,W,G,B00,1114172088
D,2020-36-04,5466,W252GC00,252,B,C,W,G,C00,P+3,WBHD,2204,2019-11-22,2019-12-16,17,4,40,0,0,SS,B,S,A,000,1114172324
D,2020-36-04,5466,S998A000,998,B,B,S,A,000,OF1,SBBK,####,2019-12-13,2020-02-11,37,,0,0,0,,,,,,
D,2020-36-04,5466,U134GB00,134,B,B,U,G,B00,OOS,WBER,3103,2019-11-13,2019-11-22,8,-7,44.3,0,0,SS,B,W,G,B00,1114172106
D,2020-36-04,5466,S183A000,183,B,B,S,A,000,SHM,SBBK,####,2019-10-17,2019-11-13,20,,651.7,1319.6,0,,,,,,
D,2020-36-04,5466,W441GA00,441,B,A,W,G,A00,BOS,WBHD,2204,2020-01-21,2020-01-23,3,-1,8.3,0,0,FS,B,S,A,000,1114172363
D,2020-36-04,5466,Z531ZBI0,531,B,B,Z,Z,BI0,NO1,ESCF,2901,2020-01-03,2020-01-03,1,1,21.8,109.6,0,FS,A,W,G,A00,1114172801
D,2020-36-04,5466,Z273ZBI0,273,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-11-22,2019-11-22,1,2,32.9,137.5,0,FS,A,W,G,A00,1114172753
D,2020-36-04,5466,C204CP00,204,B,J,C,C,P00,CTS,CPBK,2100,2019-11-14,2019-12-02,13,-1,5.2,0,0,SS,J,C,C,C00,1114170986
D,2020-36-04,5466,S110A000,110,B,B,S,A,000,GBS,SBBK,####,2019-08-26,2019-10-14,33,,1683.8,708.4,0,,,,,,
D,2020-36-04,5466,S744A000,744,B,B,S,A,000,PBS,SBBK,####,2019-12-30,2020-01-21,15,,500.3,1937,0,,,,,,
D,2020-36-04,5466,W242GC00,242,B,C,W,G,C00,P+3,WBHD,2204,2019-11-25,2019-12-16,16,4,40.4,0,0,SS,B,S,A,000,1114172316
D,2020-36-04,5466,C235CP00,235,B,J,C,C,P00,CTS,CPBK,2100,2019-10-11,2019-11-07,20,-1,0,0,0,SS,J,C,C,C00,1114171028
D,2020-36-04,5466,W437GA00,437,B,A,W,G,A00,BOS,WBHD,2204,2019-12-26,2019-12-30,3,-1,8.3,0,0,FS,B,S,A,000,1114172361
D,2020-36-04,5466,S804A000,804,B,B,S,A,000,3DS,SBBK,####,2019-12-18,2020-01-13,16,,436.3,470.8,0,,,,,,
D,2020-36-04,5466,W192GC00,192,B,C,W,G,C00,GBS,WBER,3103,2019-10-22,2019-11-14,18,4,0,0,0,SS,B,S,A,000,1114172240
D,2020-36-04,5466,W254GA00,254,B,A,W,G,A00,BOS,WBHD,2204,2019-12-19,2019-12-27,6,-4,8.3,0,0,FS,B,S,A,000,1114172327
D,2020-36-04,5466,S142A000,142,B,B,S,A,000,GBS,SBBK,####,2019-09-11,2019-10-23,28,,695.7,1224.3,0,,,,,,
D,2020-36-04,5466,S252A000,252,B,B,S,A,000,P+3,SBBK,####,2019-11-18,2019-12-20,25,,1209.7,3014.2,0,,,,,,
D,2020-36-04,5466,U123GB00,123,B,B,U,G,B00,OOS,WBER,3103,2019-11-06,2019-11-15,8,-7,80,0,0,SS,B,W,G,B00,1114172100
D,2020-36-04,5466,W621GA00,621,B,A,W,G,A00,OOS,WBHD,3103,2019-11-27,2019-12-02,4,1,19,0,131.9,FS,B,S,A,000,1114172438
D,2020-36-04,5466,S736A000,736,B,B,S,A,000,PBS,SBBK,####,2019-12-12,2020-01-06,15,,503.7,2256.7,0,,,,,,
D,2020-36-04,5466,P803BC00,803,B,B,P,B,C00,NO1,PBBT,6200,2020-01-30,2020-01-30,1,11,14,220.5,305.5,FS,A,W,G,A00,1114172012
D,2020-36-04,5466,W124GL00,124,B,L,W,G,L00,NO1,####,####,2019-12-18,2019-12-23,4,1,0,0,0,FS,B,Z,Z,BR0,1114172178
D,2020-36-04,5466,Z225ZBR0,225,B,B,Z,Z,BR0,TEX,ESCF,2901,2019-12-16,2019-12-16,1,1,23.1,224.1,0,FS,B,P,B,P00,1114172706
D,2020-36-04,5466,W261GC00,261,B,C,W,G,C00,GBS,WBHD,2204,2019-10-21,2019-10-31,9,4,8.3,0,0,SS,B,S,A,000,1114172330
D,2020-36-04,5466,P244BC00,244,B,B,P,B,C00,NO1,PBBT,6200,2020-01-13,2020-01-13,1,9,70.1,2195.7,2050.1,FS,A,W,G,A00,1114171793
D,2020-36-04,5466,W125GC00,125,B,C,W,G,C00,PSA,WBER,3123,2019-10-23,2019-12-10,35,0,0,0,0,SS,B,S,A,000,1114172181
D,2020-36-04,5466,W724GA00,724,B,A,W,G,A00,BOS,WBHD,2204,2019-12-23,2020-01-09,11,-4,21.7,0,0,FS,B,S,A,000,1114172513
D,2020-36-04,5466,W121GC00,121,B,C,W,G,C00,3DS,WBER,3103,2019-08-19,2019-09-20,23,4,95.2,0,0,SS,B,S,A,000,1114172166
D,2020-36-04,5466,S233A000,233,B,B,S,A,000,PBS,SBBK,####,2019-10-29,2019-11-18,15,,319.2,1228.3,0,,,,,,
D,2020-36-04,5466,P635BP01,635,B,B,P,B,P01,NO1,PBPT,6200,2019-12-16,2019-12-18,3,1,0,0,0,FS,B,Z,Z,BR0,1114171954
D,2020-36-04,5466,C625CC00,625,B,J,C,C,C00,CTS,CCBK,2100,2019-10-22,2019-11-08,14,-7,138,275,0,SS,B,S,A,000,1114171173
D,2020-36-04,5466,W551GC00,551,B,C,W,G,C00,PBS,WBHD,2204,2019-11-14,2019-11-20,5,4,6.1,0,0,SS,B,S,A,000,1114172427
D,2020-36-04,5466,W825GS00,825,B,S,W,G,S00,NPS,WBHD,2204,2019-12-20,2019-12-27,5,0,14.7,0,0,SS,B,S,A,000,1114172568
D,2020-36-04,5466,W244GA00,244,B,A,W,G,A00,BOS,WBHD,2204,2019-12-19,2019-12-27,6,-4,8.3,0,0,FS,B,S,A,000,1114172319
D,2020-36-04,5466,W811GA00,811,B,A,W,G,A00,K-D,WBHD,3122,2020-01-20,2020-01-29,5,-4,6.4,0,0,FS,B,S,A,000,1114172557
D,2020-36-04,5466,P227BC00,227,B,B,P,B,C00,TEX,PBBT,6200,2019-12-16,2019-12-16,1,6,124.2,3784,3545.4,FS,B,Z,Z,BI0,1114171759
D,2020-36-04,5466,W728GC00,728,B,C,W,G,C00,PBS,WBHD,2204,2019-12-24,2020-01-06,7,4,25,0,0,SS,B,S,A,000,1114172519
D,2020-36-04,5466,Z522ZBR0,522,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-20,2020-01-20,1,1,3.5,42.5,0,FS,B,P,B,P00,1114172786
D,2020-36-04,5466,W242GA00,242,B,A,W,G,A00,BOS,WBHD,2204,2019-12-16,2019-12-26,8,-4,49.7,0,0,FS,B,S,A,000,1114172315
D,2020-36-04,5466,P624BC00,624,B,B,P,B,C00,NO1,PBBT,6200,2019-12-02,2019-12-02,1,4,96.8,3073.2,2883.6,FS,B,Z,Z,BI0,1114171915
D,2020-36-04,5466,Z251ZBI0,251,B,B,Z,Z,BI0,NTA,ESCF,2901,2020-01-06,2020-01-07,2,4,61.9,258.8,0,FS,A,W,G,A00,1114172739
D,2020-36-04,5466,C211CC00,211,B,J,C,C,C00,CTS,CCBK,2100,2019-11-20,2019-12-06,13,-7,73.9,325.8,0,SS,B,S,A,000,1114170997
D,2020-36-04,5466,S428A000,428,B,B,S,A,000,NPS,SBBK,####,2019-12-20,2020-01-06,9,,136.9,624,0,,,,,,
D,2020-36-04,5466,C437CP00,437,B,J,C,C,P00,CTS,CPBK,2100,2019-12-04,2019-12-13,8,-1,0,0,0,SS,J,C,C,C00,1114171094
D,2020-36-04,5466,C145CC00,145,B,J,C,C,C00,CTS,CCBK,2100,2019-10-18,2019-11-28,30,-7,54.6,69.9,0,SS,B,S,A,000,1114170961
D,2020-36-04,5466,Z542ZBR0,542,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-20,2020-01-20,1,1,2.5,29.7,0,FS,B,P,B,P00,1114172822
D,2020-36-04,5466,Z541ZBI0,541,B,B,Z,Z,BI0,NTA,ESCF,2901,2019-12-06,2019-12-06,1,6,8.5,42.5,0,FS,A,W,G,A00,1114172819
D,2020-36-04,5466,W208GC00,208,B,C,W,G,C00,PBS,WBHD,2204,2019-11-29,2019-12-09,7,4,119.6,0,0,SS,B,S,A,000,1114172257
D,2020-36-04,5466,C208CC00,208,B,J,C,C,C00,CTS,CCBK,2100,2019-11-14,2019-12-03,14,-7,103.4,340.2,0,SS,B,S,A,000,1114170993
D,2020-36-04,5466,C206CC00,206,B,J,C,C,C00,CTS,CCBK,2100,2019-11-12,2019-11-29,14,-7,116.3,377,0,SS,B,S,A,000,1114170989
D,2020-36-04,5466,S653A000,653,B,B,S,A,000,GBS,SBBK,####,2019-12-11,2020-01-07,17,,1095.9,3181.4,0,,,,,,
D,2020-36-04,5466,P536BP00,536,B,B,P,B,P00,NO1,PBPT,6200,2020-01-07,2020-01-14,6,1,121.8,4719.9,4730.4,FS,B,P,B,C00,1114171879
D,2020-36-04,5466,C236CP00,236,B,J,C,C,P00,CTS,CPBK,2100,2019-10-11,2019-11-08,21,-1,0,0,0,SS,J,C,C,C00,1114171030
D,2020-36-04,5466,P826BC00,826,B,B,P,B,C00,NO1,PBBT,6200,2020-01-30,2020-01-30,1,2,70.5,1601.5,2109,FS,B,Z,Z,BI0,1114172034
D,2020-36-04,5466,W124GS00,124,B,S,W,G,S00,N+3,WBER,3103,2019-10-17,2019-10-23,5,0,0,0,0,SS,B,S,A,000,1114172179
D,2020-36-04,5466,Z528ZBI0,528,B,B,Z,Z,BI0,NO1,ESCF,2901,2020-01-08,2020-01-08,1,4,4.2,21.2,0,FS,A,W,G,A00,1114172797
D,2020-36-04,5466,W253GA00,253,B,A,W,G,A00,BOS,WBHD,2204,2019-12-19,2019-12-26,5,-4,0,0,0,FS,B,S,A,000,1114172325
D,2020-36-04,5466,S253A000,253,B,B,S,A,000,PBS,SBBK,####,2019-12-05,2019-12-26,15,,552.7,2767.8,0,,,,,,
D,2020-36-04,5466,Z621ZBI0,621,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-04,2019-12-04,1,2,36.4,152.3,0,FS,A,W,G,A00,1114172839
D,2020-36-04,5466,P133BC00,133,B,B,P,B,C00,TEX,PBBT,6200,2019-12-05,2019-12-05,1,1,110.9,1703.9,2400.3,FS,B,Z,Z,BI0,1114171688
D,2020-36-04,5466,W212GA00,212,B,A,W,G,A00,BOS,WBHD,2204,2019-12-17,2019-12-30,9,-1,187.8,0,0,FS,B,S,A,000,1114172267
D,2020-36-04,5466,P834BP00,834,B,B,P,B,P00,NO1,PBPT,6200,2020-01-29,2020-02-06,7,1,38.7,1888.6,2129.4,FS,B,P,B,C00,1114172041
D,2020-36-04,5466,W723GA00,723,B,A,W,G,A00,BOS,WBHD,2204,2019-12-19,2020-01-09,13,-4,36.9,0,0,FS,B,S,A,000,1114172511
D,2020-36-04,5466,S241A000,241,B,B,S,A,000,PBS,SBBK,####,2019-12-03,2019-12-27,18,,953.3,3184.8,0,,,,,,
D,2020-36-04,5466,P133BP00,133,B,B,P,B,P00,TEX,PBPT,6200,2019-12-06,2019-12-16,7,1,158.2,2874.9,2888.3,FS,B,P,B,C00,1114171689
D,2020-36-04,5466,W825GA00,825,B,A,W,G,A00,BOS,WBHD,2204,2020-01-15,2020-01-22,6,-1,61.4,0,0,FS,B,S,A,000,1114172566
D,2020-36-04,5466,S523A000,523,B,B,S,A,000,PBS,SBBK,####,2019-11-01,2019-11-21,15,,547.5,2941.1,0,,,,,,
D,2020-36-04,5466,P261BC00,261,B,B,P,B,C00,NO1,PBBT,6200,2019-11-19,2019-11-19,1,1,142.8,2926.2,2735.4,FS,B,Z,Z,BI0,1114171803
D,2020-36-04,5466,W642GC00,642,B,C,W,G,C00,GBS,WBHD,2204,2019-12-06,2019-12-19,10,4,74.7,0,0,SS,B,S,A,000,1114172491
