COMPANYID,RELATIONNO,CASENO,PROJECTNO,PREVACTIVITYCODE,NEXTACTIVITYCODE,RELATIONTYPE,PITCH,LAG,NETWORKID,LOCATIONCODE,LOCATIONTYPE,CREATEDATE,CREATEUSER,UPDATEDATE,UPDATEUSER,FLAGCODE,PROCESSCODE,PROCESSSERNO
D,1114318169,2020-36-04,5466,E20KP000,Z20KZPI0,SS,,0,,20K,P,2020-04-21,1008003,,,,,
D,1114318140,2020-36-04,5466,P20KPP00,Z20KZPR0,FS,,1,,20K,P,2020-04-21,1008003,,,,,
D,1114318176,2020-36-04,5466,E20LP000,Z20LZPI0,SS,,0,,20L,P,2020-04-21,1008003,,,,,
D,1114318171,2020-36-04,5466,P20LPP00,Z20LZPR0,FS,,1,,20L,P,2020-04-21,1008003,,,,,
D,1114318191,2020-36-04,5466,E20MP000,Z20MZPI0,SS,,0,,20M,P,2020-04-21,1008003,,,,,
D,1114318178,2020-36-04,5466,P20MPP00,Z20MZPR0,FS,,1,,20M,P,2020-04-21,1008003,,,,,
D,1114318497,2020-36-04,5466,E20NP000,Z20NZPI0,SS,,0,,20N,P,2020-04-21,1008003,,,,,
D,1114318585,2020-36-04,5466,P20NPP00,Z20NZPR0,FS,,1,,20N,P,2020-04-21,1008003,,,,,
D,1114172703,2020-36-04,5466,W224GA00,Z224ZBI0,FS,,1,,224,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172704,2020-36-04,5466,P224BP00,Z224ZBR0,FS,,1,,224,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172705,2020-36-04,5466,W225GA00,Z225ZBI0,FS,,3,,225,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172706,2020-36-04,5466,P225BP00,Z225ZBR0,FS,,1,,225,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172707,2020-36-04,5466,W226GA00,Z226ZBI0,FS,,2,,226,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172708,2020-36-04,5466,P226BP00,Z226ZBR0,FS,,1,,226,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172709,2020-36-04,5466,W227GA00,Z227ZBI0,FS,,5,,227,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172710,2020-36-04,5466,P227BP00,Z227ZBR0,FS,,1,,227,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172711,2020-36-04,5466,W228GA00,Z228ZBI0,FS,,6,,228,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172712,2020-36-04,5466,P228BP00,Z228ZBR0,FS,,1,,228,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172713,2020-36-04,5466,W229GA00,Z229ZBI0,FS,,4,,229,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172714,2020-36-04,5466,P229BP00,Z229ZBR0,FS,,1,,229,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114318307,2020-36-04,5466,E22AP000,Z22AZPI0,SS,,0,,22A,P,2020-04-21,1008003,,,,,
D,1114318308,2020-36-04,5466,P22APP00,Z22AZPR0,FS,,1,,22A,P,2020-04-21,1008003,,,,,
D,1114318356,2020-36-04,5466,E22BP000,Z22BZPI0,SS,,0,,22B,P,2020-04-21,1008003,,,,,
D,1114318341,2020-36-04,5466,P22BPP00,Z22BZPR0,FS,,1,,22B,P,2020-04-21,1008003,,,,,
D,1114172719,2020-36-04,5466,W234GA00,Z234ZBI0,FS,,1,,234,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172720,2020-36-04,5466,P234BP00,Z234ZBR0,FS,,1,,234,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172721,2020-36-04,5466,W235GA00,Z235ZBI0,FS,,3,,235,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172722,2020-36-04,5466,P235BP00,Z235ZBR0,FS,,1,,235,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172723,2020-36-04,5466,W236GA00,Z236ZBI0,FS,,4,,236,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172724,2020-36-04,5466,P236BP00,Z236ZBR0,FS,,1,,236,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172725,2020-36-04,5466,W237GA00,Z237ZBI0,FS,,5,,237,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172726,2020-36-04,5466,P237BP00,Z237ZBR0,FS,,1,,237,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172727,2020-36-04,5466,W238GA00,Z238ZBI0,FS,,6,,238,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172728,2020-36-04,5466,P238BP00,Z238ZBR0,FS,,1,,238,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172729,2020-36-04,5466,W239GA00,Z239ZBI0,FS,,3,,239,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172730,2020-36-04,5466,P239BP00,Z239ZBR0,FS,,1,,239,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114318586,2020-36-04,5466,E23AP000,Z23AZPI0,SS,,0,,23A,P,2020-04-21,1008003,,,,,
D,1114318603,2020-36-04,5466,P23APP00,Z23AZPR0,FS,,1,,23A,P,2020-04-21,1008003,,,,,
D,1114318398,2020-36-04,5466,E23BP000,Z23BZPI0,SS,,0,,23B,P,2020-04-21,1008003,,,,,
D,1114318423,2020-36-04,5466,P23BPP00,Z23BZPR0,FS,,1,,23B,P,2020-04-21,1008003,,,,,
D,1114172735,2020-36-04,5466,W241GA00,Z241ZBI0,FS,,4,,241,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172736,2020-36-04,5466,P241BP00,Z241ZBR0,FS,,1,,241,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172737,2020-36-04,5466,W242GA00,Z242ZBI0,FS,,6,,242,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172738,2020-36-04,5466,P242BP00,Z242ZBR0,FS,,1,,242,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172739,2020-36-04,5466,W251GA00,Z251ZBI0,FS,,4,,251,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172740,2020-36-04,5466,P251BP00,Z251ZBR0,FS,,1,,251,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172741,2020-36-04,5466,W252GA00,Z252ZBI0,FS,,5,,252,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172742,2020-36-04,5466,P252BP00,Z252ZBR0,FS,,1,,252,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172743,2020-36-04,5466,W261GA00,Z261ZBI0,FS,-999,1,,261,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172744,2020-36-04,5466,P261BP00,Z261ZBR0,FS,-999,1,,261,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172745,2020-36-04,5466,W262GA00,Z262ZBI0,FS,-999,1,,262,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172746,2020-36-04,5466,P262BP00,Z262ZBR0,FS,-999,1,,262,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172747,2020-36-04,5466,W263GA00,Z263ZBI0,FS,-999,2,,263,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172748,2020-36-04,5466,P263BP00,Z263ZBR0,FS,,1,,263,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172749,2020-36-04,5466,W271GA00,Z271ZBI0,FS,-999,1,,271,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172750,2020-36-04,5466,P271BP00,Z271ZBR0,FS,-999,1,,271,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172751,2020-36-04,5466,W272GA00,Z272ZBI0,FS,-999,1,,272,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172752,2020-36-04,5466,P272BP00,Z272ZBR0,FS,-999,1,,272,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172753,2020-36-04,5466,W273GA00,Z273ZBI0,FS,-999,2,,273,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172754,2020-36-04,5466,P273BP00,Z273ZBR0,FS,,1,,273,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172755,2020-36-04,5466,W283GA00,Z283ZBI0,FS,,2,,283,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172756,2020-36-04,5466,P283BP00,Z283ZBR0,FS,,1,,283,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172757,2020-36-04,5466,W284GA00,Z284ZBI0,FS,,2,,284,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172758,2020-36-04,5466,P284BP00,Z284ZBR0,FS,,1,,284,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172759,2020-36-04,5466,W293GA00,Z293ZBI0,FS,,2,,293,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172760,2020-36-04,5466,P293BP00,Z293ZBR0,FS,,1,,293,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172761,2020-36-04,5466,W294GA00,Z294ZBI0,FS,,2,,294,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172762,2020-36-04,5466,P294BP00,Z294ZBR0,FS,,1,,294,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114318272,2020-36-04,5466,E50AP000,Z50AZPI0,SS,,0,,50A,P,2020-04-21,1008003,,,,,
D,1114318225,2020-36-04,5466,P50APP00,Z50AZPR0,FS,,1,,50A,P,2020-04-21,1008003,,,,,
D,1114318248,2020-36-04,5466,E50BP000,Z50BZPI0,SS,,0,,50B,P,2020-04-21,1008003,,,,,
D,1114318385,2020-36-04,5466,P50BPP00,Z50BZPR0,FS,,1,,50B,P,2020-04-21,1008003,,,,,
D,1114318403,2020-36-04,5466,E50CP000,Z50CZPI0,SS,,0,,50C,P,2020-04-21,1008003,,,,,
D,1114318134,2020-36-04,5466,P50CPP00,Z50CZPR0,FS,,1,,50C,P,2020-04-21,1008003,,,,,
D,1114318381,2020-36-04,5466,E50EP000,Z50EZPI0,SS,,0,,50E,P,2020-04-21,1008003,,,,,
D,1114318395,2020-36-04,5466,E50FP000,Z50FZPI0,SS,,0,,50F,P,2020-04-21,1008003,,,,,
D,1114318396,2020-36-04,5466,P50FPP00,Z50FZPR0,FS,,1,,50F,P,2020-04-21,1008003,,,,,
D,1114318397,2020-36-04,5466,E50GP000,Z50GZPI0,SS,,0,,50G,P,2020-04-21,1008003,,,,,
D,1114318496,2020-36-04,5466,E50HP000,Z50HZPI0,SS,,0,,50H,P,2020-04-21,1008003,,,,,
D,1114318581,2020-36-04,5466,P50HPP00,Z50HZPR0,FS,,1,,50H,P,2020-04-21,1008003,,,,,
D,1114318624,2020-36-04,5466,E50KP000,Z50KZPI0,SS,,0,,50K,P,2020-04-21,1008003,,,,,
D,1114318625,2020-36-04,5466,P50KPP00,Z50KZPR0,FS,,1,,50K,P,2020-04-21,1008003,,,,,
D,1114318146,2020-36-04,5466,E50LP000,Z50LZPI0,SS,,0,,50L,P,2020-04-21,1008003,,,,,
D,1114318147,2020-36-04,5466,P50LPP00,Z50LZPR0,FS,,1,,50L,P,2020-04-21,1008003,,,,,
D,1114318306,2020-36-04,5466,E50MP000,Z50MZPI0,SS,,0,,50M,P,2020-04-21,1008003,,,,,
D,1114318342,2020-36-04,5466,P50MPP00,Z50MZPR0,FS,,1,,50M,P,2020-04-21,1008003,,,,,
D,1114318148,2020-36-04,5466,E50NP000,Z50NZPI0,SS,,0,,50N,P,2020-04-21,1008003,,,,,
D,1114318409,2020-36-04,5466,P50NPP00,Z50NZPR0,FS,,1,,50N,P,2020-04-21,1008003,,,,,
D,1114172783,2020-36-04,5466,W521GA00,Z521ZBI0,FS,,1,,521,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172784,2020-36-04,5466,P521BP00,Z521ZBR0,FS,,1,,521,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172785,2020-36-04,5466,W522GA00,Z522ZBI0,FS,,5,,522,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172786,2020-36-04,5466,P522BP00,Z522ZBR0,FS,,1,,522,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172787,2020-36-04,5466,W523GA00,Z523ZBI0,FS,,3,,523,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172788,2020-36-04,5466,P523BP00,Z523ZBR0,FS,,1,,523,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172789,2020-36-04,5466,W524GA00,Z524ZBI0,FS,,6,,524,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172790,2020-36-04,5466,P524BP00,Z524ZBR0,FS,,1,,524,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172791,2020-36-04,5466,W525GA00,Z525ZBI0,FS,,4,,525,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172792,2020-36-04,5466,P525BP00,Z525ZBR0,FS,,1,,525,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172793,2020-36-04,5466,W526GA00,Z526ZBI0,FS,,6,,526,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172794,2020-36-04,5466,P526BP00,Z526ZBR0,FS,,1,,526,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172795,2020-36-04,5466,W527GA00,Z527ZBI0,FS,,4,,527,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172796,2020-36-04,5466,P527BP00,Z527ZBR0,FS,,1,,527,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172797,2020-36-04,5466,W528GA00,Z528ZBI0,FS,,4,,528,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172798,2020-36-04,5466,P528BP00,Z528ZBR0,FS,,1,,528,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172799,2020-36-04,5466,W529GA00,Z529ZBI0,FS,,6,,529,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172800,2020-36-04,5466,P529BP00,Z529ZBR0,FS,,1,,529,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172801,2020-36-04,5466,W531GA00,Z531ZBI0,FS,-999,1,,531,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172802,2020-36-04,5466,P531BP00,Z531ZBR0,FS,-999,1,,531,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172803,2020-36-04,5466,W532GA00,Z532ZBI0,FS,,5,,532,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172804,2020-36-04,5466,P532BP00,Z532ZBR0,FS,,1,,532,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172805,2020-36-04,5466,W533GA00,Z533ZBI0,FS,,3,,533,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172806,2020-36-04,5466,P533BP00,Z533ZBR0,FS,,1,,533,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172807,2020-36-04,5466,W534GA00,Z534ZBI0,FS,,6,,534,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172808,2020-36-04,5466,P534BP00,Z534ZBR0,FS,,1,,534,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172809,2020-36-04,5466,W535GA00,Z535ZBI0,FS,,5,,535,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172810,2020-36-04,5466,P535BP00,Z535ZBR0,FS,,1,,535,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172811,2020-36-04,5466,W536GA00,Z536ZBI0,FS,,6,,536,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172812,2020-36-04,5466,P536BP00,Z536ZBR0,FS,,1,,536,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172813,2020-36-04,5466,W537GA00,Z537ZBI0,FS,,4,,537,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172814,2020-36-04,5466,P537BP00,Z537ZBR0,FS,,1,,537,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172815,2020-36-04,5466,W538GA00,Z538ZBI0,FS,,4,,538,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172816,2020-36-04,5466,P538BP00,Z538ZBR0,FS,,1,,538,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172817,2020-36-04,5466,W539GA00,Z539ZBI0,FS,,6,,539,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172818,2020-36-04,5466,P539BP00,Z539ZBR0,FS,,1,,539,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172819,2020-36-04,5466,W541GA00,Z541ZBI0,FS,,6,,541,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172820,2020-36-04,5466,P541BP00,Z541ZBR0,FS,,1,,541,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172821,2020-36-04,5466,W542GA00,Z542ZBI0,FS,,2,,542,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172822,2020-36-04,5466,P542BP00,Z542ZBR0,FS,,1,,542,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172823,2020-36-04,5466,W543GA00,Z543ZBI0,FS,,2,,543,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172824,2020-36-04,5466,P543BP00,Z543ZBR0,FS,,1,,543,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172825,2020-36-04,5466,W544GA00,Z544ZBI0,FS,,6,,544,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172826,2020-36-04,5466,P544BP00,Z544ZBR0,FS,-999,1,,544,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172827,2020-36-04,5466,W551GA00,Z551ZBI0,FS,,6,,551,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172828,2020-36-04,5466,P551BP00,Z551ZBR0,FS,,1,,551,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172829,2020-36-04,5466,W552GA00,Z552ZBI0,FS,,2,,552,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172830,2020-36-04,5466,P552BP00,Z552ZBR0,FS,,1,,552,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172831,2020-36-04,5466,W553GA00,Z553ZBI0,FS,,2,,553,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172832,2020-36-04,5466,P553BP00,Z553ZBR0,FS,,1,,553,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172833,2020-36-04,5466,W554GA00,Z554ZBI0,FS,,6,,554,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172834,2020-36-04,5466,P554BP00,Z554ZBR0,FS,-999,1,,554,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172835,2020-36-04,5466,W561GA00,Z561ZBI0,FS,,2,,561,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172836,2020-36-04,5466,P561BP00,Z561ZBR0,FS,,1,,561,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172837,2020-36-04,5466,W571GA00,Z571ZBI0,FS,,2,,571,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172838,2020-36-04,5466,P571BP00,Z571ZBR0,FS,,1,,571,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172839,2020-36-04,5466,W621GA00,Z621ZBI0,FS,,2,,621,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172840,2020-36-04,5466,P621BP00,Z621ZBR0,FS,-999,1,,621,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172841,2020-36-04,5466,W622GA00,Z622ZBI0,FS,,4,,622,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172842,2020-36-04,5466,P622BP00,Z622ZBR0,FS,,1,,622,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172843,2020-36-04,5466,W623GA00,Z623ZBI0,FS,-999,2,,623,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172844,2020-36-04,5466,P623BP00,Z623ZBR0,FS,-999,1,,623,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172845,2020-36-04,5466,W624GA00,Z624ZBI0,FS,-999,2,,624,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172846,2020-36-04,5466,P624BP00,Z624ZBR0,FS,-999,1,,624,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172847,2020-36-04,5466,W625GA00,Z625ZBI0,FS,,2,,625,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172848,2020-36-04,5466,P625BP00,Z625ZBR0,FS,,1,,625,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172849,2020-36-04,5466,W626GA00,Z626ZBI0,FS,,3,,626,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172850,2020-36-04,5466,P626BP00,Z626ZBR0,FS,,1,,626,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172851,2020-36-04,5466,W627GA00,Z627ZBI0,FS,,2,,627,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172852,2020-36-04,5466,P627BP00,Z627ZBR0,FS,,1,,627,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172853,2020-36-04,5466,W628GA00,Z628ZBI0,FS,,6,,628,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172854,2020-36-04,5466,P628BP00,Z628ZBR0,FS,,1,,628,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172855,2020-36-04,5466,W629GA00,Z629ZBI0,FS,,2,,629,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172856,2020-36-04,5466,P629BP00,Z629ZBR0,FS,,1,,629,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114318270,2020-36-04,5466,E62AP000,Z62AZPI0,SS,,0,,62A,P,2020-04-21,1008003,,,,,
D,1114318271,2020-36-04,5466,P62APP00,Z62AZPR0,FS,,1,,62A,P,2020-04-21,1008003,,,,,
D,1114318228,2020-36-04,5466,E62CP000,Z62CZPI0,SS,,0,,62C,P,2020-04-21,1008003,,,,,
D,1114318229,2020-36-04,5466,P62CPP00,Z62CZPR0,FS,,1,,62C,P,2020-04-21,1008003,,,,,
D,1114318300,2020-36-04,5466,E62DP000,Z62DZPI0,SS,,0,,62D,P,2020-04-21,1008003,,,,,
D,1114318587,2020-36-04,5466,P62DPP00,Z62DZPR0,FS,,1,,62D,P,2020-04-21,1008003,,,,,
D,1114318102,2020-36-04,5466,E62EP000,Z62EZPI0,SS,,0,,62E,P,2020-04-21,1008003,,,,,
D,1114318103,2020-36-04,5466,P62EPP00,Z62EZPR0,FS,,1,,62E,P,2020-04-21,1008003,,,,,
D,1114318635,2020-36-04,5466,E62FP000,Z62FZPI0,SS,,0,,62F,P,2020-04-21,1008003,,,,,
D,1114318636,2020-36-04,5466,P62FPP00,Z62FZPR0,FS,,1,,62F,P,2020-04-21,1008003,,,,,
D,1114318194,2020-36-04,5466,E62GP000,Z62GZPI0,SS,,0,,62G,P,2020-04-21,1008003,,,,,
D,1114318454,2020-36-04,5466,P62GPP00,Z62GZPR0,FS,,1,,62G,P,2020-04-21,1008003,,,,,
D,1114318579,2020-36-04,5466,E62HP000,Z62HZPI0,SS,,0,,62H,P,2020-04-21,1008003,,,,,
D,1114318503,2020-36-04,5466,P62HPP00,Z62HZPR0,FS,,1,,62H,P,2020-04-21,1008003,,,,,
D,1114172871,2020-36-04,5466,W631GA00,Z631ZBI0,FS,,2,,631,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172872,2020-36-04,5466,P631BP00,Z631ZBR0,FS,-999,1,,631,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172873,2020-36-04,5466,W632GA00,Z632ZBI0,FS,,4,,632,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172874,2020-36-04,5466,P632BP00,Z632ZBR0,FS,,1,,632,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172875,2020-36-04,5466,W633GA00,Z633ZBI0,FS,-999,2,,633,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172876,2020-36-04,5466,P633BP00,Z633ZBR0,FS,-999,1,,633,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172877,2020-36-04,5466,W634GA00,Z634ZBI0,FS,-999,2,,634,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172878,2020-36-04,5466,P634BP00,Z634ZBR0,FS,-999,1,,634,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172879,2020-36-04,5466,W635GA00,Z635ZBI0,FS,,2,,635,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172880,2020-36-04,5466,P635BP00,Z635ZBR0,FS,,1,,635,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172881,2020-36-04,5466,W636GA00,Z636ZBI0,FS,,3,,636,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172882,2020-36-04,5466,P636BP00,Z636ZBR0,FS,,1,,636,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172883,2020-36-04,5466,W637GA00,Z637ZBI0,FS,,2,,637,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172884,2020-36-04,5466,P637BP00,Z637ZBR0,FS,,1,,637,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172885,2020-36-04,5466,W638GA00,Z638ZBI0,FS,,6,,638,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172886,2020-36-04,5466,P638BP00,Z638ZBR0,FS,,1,,638,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172887,2020-36-04,5466,W639GA00,Z639ZBI0,FS,,2,,639,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114172888,2020-36-04,5466,P639BP00,Z639ZBR0,FS,,1,,639,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114318417,2020-36-04,5466,E63AP000,Z63AZPI0,SS,,0,,63A,P,2020-04-21,1008003,,,,,
D,1114318305,2020-36-04,5466,P63APP00,Z63AZPR0,FS,,1,,63A,P,2020-04-21,1008003,,,,,
D,1114318582,2020-36-04,5466,E63CP000,Z63CZPI0,SS,,0,,63C,P,2020-04-21,1008003,,,,,
D,1114318583,2020-36-04,5466,P63CPP00,Z63CZPR0,FS,,1,,63C,P,2020-04-21,1008003,,,,,
D,1114318234,2020-36-04,5466,E63DP000,Z63DZPI0,SS,,0,,63D,P,2020-04-21,1008003,,,,,
D,1114318235,2020-36-04,5466,P63DPP00,Z63DZPR0,FS,,1,,63D,P,2020-04-21,1008003,,,,,
D,1114318561,2020-36-04,5466,E63EP000,Z63EZPI0,SS,,0,,63E,P,2020-04-21,1008003,,,,,
D,1114318562,2020-36-04,5466,P63EPP00,Z63EZPR0,FS,,1,,63E,P,2020-04-21,1008003,,,,,
D,1114318145,2020-36-04,5466,E63FP000,Z63FZPI0,SS,,0,,63F,P,2020-04-21,1008003,,,,,
D,1114318314,2020-36-04,5466,P63FPP00,Z63FZPR0,FS,,1,,63F,P,2020-04-21,1008003,,,,,
D,1114318512,2020-36-04,5466,E63GP000,Z63GZPI0,SS,,0,,63G,P,2020-04-21,1008003,,,,,
D,1114318514,2020-36-04,5466,P63GPP00,Z63GZPR0,FS,,1,,63G,P,2020-04-21,1008003,,,,,
D,1114318615,2020-36-04,5466,E63HP000,Z63HZPI0,SS,,0,,63H,P,2020-04-21,1008003,,,,,
D,1114318616,2020-36-04,5466,P63HPP00,Z63HZPR0,FS,,1,,63H,P,2020-04-21,1008003,,,,,
D,1114172903,2020-36-04,5466,W641GA00,Z641ZBI0,FS,,2,,641,B,2020-04-20,1007589,2020-04-30,1007081,,,
