PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,DESCRIPTION,PLANDURATION,물량,단위, 작업장
5466,W50FOP00,50F,P,PE단계 의장,5,0,-,NO1
5466,A50GO000,50G,P,PE장 점유 공기,12,0,-,NO1
5466,E50GP000,50G,P,PE 기간,7,129.1,JL,NO1
5466,E12EP000,12E,P,PE 기간,16,419.6,JL,NO1
5466,E12EPG00,12E,P,12E BLK P Stage PE 취부/용접,14,419.6,JL,탑재1-P-E 취부/용접
5466,Z23BZPR0,23B,P,23B BLK P Stage 발판 해체,1,57.7,매,발판지원-상선 일반발판
5466,E50KPG00,50K,P,50K BLK P Stage PE 취부/용접,5,32.6,JL,해양탑재-해양조립-P-E-취부/용접
5466,E50KPS00,50K,P,50K BLK P Stage PE 심출,6,0,JL,해양탑재-해양조립-P-E-심출
5466,T50MO000,50M,P,PE장 착수~탑재 공기,13,0,-,NO1
5466,Z91AZPI0,91A,P,91A BLK P Stage PE 발판 설치,26,0,0,사외-발판-신한기계-선실용
5466,Z12DZPI0,12D,P,12D BLK P Stage PE 발판 설치,2,340.2,매,발판지원-상선 일반발판
5466,E11APG00,11A,P,11A BLK P Stage PE 취부/용접,18,808.9,JL,탑재1-P-E 취부/용접
5466,E80DPM00,80D,P,80D BLK P Stage PE 사주사상,2,0,JL,탑재1-P-E 심출
5466,W11BOE00,11B,P,선PE 의장,18,0,-,NO1
5466,W11BGE00,11B,P,11B BLK E Stage 선PE 의장 ('E'),18,148125.841,KG,선행의장-상선 기장(POS)
5466,W431ON00,431,P,T/O 의장 ,4,0,-,NO1
5466,W421ON00,421,P,T/O 의장 ,3,0,-,NO1
5466,E91APG00,91A,P,91A BLK P Stage PE 취부/용접,37,0,0,사외-선실 P-E취부/용접-신한기계
5466,P431TP00,431,P,T/O 단계 도장,2,0,-,NO1
5466,E11APS00,11A,P,11A BLK P Stage PE 심출,20,0,JL,탑재1-P-E 심출
5466,E50GPG00,50G,P,50G BLK P Stage PE 취부/용접,5,129.1,JL,탑재1-P-E 취부/용접
5466,E50GPS00,50G,P,50G BLK P Stage PE 심출,7,0,JL,탑재1-P-E 심출
5466,E90APS00,90A,P,90A BLK P Stage PE 심출,24,0,0,사외-선실-P-E 심출(신한기계)
5466,P90APP00,90A,P,90A BLK P Stage PE 도장,20,0,0,사외-후행도장-신한기계-선실용
5466,E22APS00,22A,P,22A BLK P Stage PE 심출,11,0,JL,탑재1-P-E 심출
5466,P22APP00,22A,P,22A BLK P Stage PE 도장,3,5316.8,M2,도장1-후행도장
5466,W50HOP00,50H,P,PE단계 의장,7,0,-,NO1
5466,A50JO000,50J,P,PE장 점유 공기,13,0,-,NPE
5466,W13DOP00,13D,P,PE단계 의장,12,0,-,NO1
5466,Z10HZPI0,10H,P,10H BLK P Stage PE 발판 설치,10,458.8,매,발판지원-상선 일반발판
5466,E10HP000,10H,P,PE 기간,18,429.3,JL,G01
5466,A20NO000,20N,P,PE장 점유 공기,28,0,-,NO1
5466,P91APP00,91A,P,91A BLK P Stage PE 도장,20,0,0,사외-후행도장-신한기계-선실용
5466,W80COP00,80C,P,PE단계 의장,15,0,-,NO1
5466,P11BBC00,11B,P,11B BLK E Stage 선행 도장 전처리,1,4440.385,M2,선행도장-상선-전처리
5466,E13DPG00,13D,P,13D BLK P Stage PE 취부/용접,10,94.4,JL,탑재1-P-E 취부/용접
5466,Z62GZPR0,62G,P,62G BLK P Stage 발판 해체,1,98,매,발판지원-상선 일반발판
5466,E62GPM00,62G,P,62G BLK P Stage PE 사주사상,2,0,JL,탑재1-P-E 심출
5466,T62GO000,62G,P,PE장 착수~탑재 공기,15,0,-,NO1
5466,W62GOP00,62G,P,PE단계 의장,10,0,-,NO1
5466,A62GO000,62G,P,PE장 점유 공기,15,0,-,NO1
5466,E11APM00,11A,P,11A BLK P Stage PE 사주사상,2,0,JL,탑재1-P-E 심출
5466,Z11AZPR0,11A,P,11A BLK P Stage 발판 해체,1,81.5,매,발판지원-상선 일반발판
5466,P50NPP00,50N,P,50N BLK P Stage PE 도장,4,2660.5,M2,도장1-후행도장
5466,P10FPP00,10F,P,10F BLK P Stage PE 도장,3,4656.9,M2,도장1-후행도장
5466,T10FO000,10F,P,PE장 착수~탑재 공기,14,0,-,NO1
5466,A63CO000,63C,P,PE장 점유 공기,22,0,-,NO1
5466,E63CP000,63C,P,PE 기간,13,218,JL,NO1
5466,E63CPG00,63C,P,63C BLK P Stage PE 취부/용접,11,218,JL,탑재1-P-E 취부/용접
5466,E105DG00,105,E,105 BLK D Stage 탑재 취부/용접,12,151.7,JL,탑재1-탑재 취부/용접
5466,U12EGP00,12E,P,12E BLK P Stage PE UNIT 의장 ('P'),8,1,LOT,선행의장-상선 기장(기타:UNIT조립)
5466,A50LO000,50L,P,PE장 점유 공기,13,0,-,NO1
5466,W63COP00,63C,P,PE단계 의장,13,0,-,NO1
5466,A23BO000,23B,P,PE장 점유 공기,22,0,-,NO1
5466,Z11BZBR0,11B,P,11B BLK B Stage 발판 해체,1,143,매,발판지원-상선 일반발판
5466,A80CO000,80C,P,PE장 점유 공기,21,0,-,NO1
5466,U10CGP00,10C,P,10C BLK P Stage PE UNIT 의장 ('P'),8,1,LOT,선행의장-상선 기장(기타:UNIT조립)
5466,E10CP000,10C,P,PE 기간,13,153.6,JL,NO1
5466,E10CPM00,10C,P,10C BLK P Stage PE 사주사상,2,0,JL,탑재1-P-E 심출
5466,T10CO000,10C,P,PE장 착수~탑재 공기,18,0,-,NO1
5466,E80CP000,80C,P,PE 기간,15,494.1,JL,NO1
5466,W10AIP07,10A,O,B10A INSUL & GALV INST.,6,1,LOT,의장1-선실-후행의장-기장 보온
5466,W10COP00,10C,P,PE단계 의장,13,0,-,NO1
5466,A10CO000,10C,P,PE장 점유 공기,18,0,-,NO1
5466,Z10CZPI0,10C,P,10C BLK P Stage PE 발판 설치,3,599.7,매,발판지원-상선 일반발판
5466,Z11BZBI0,11B,P,11B BLK B Stage 발판 설치,1,207.7,매,발판지원-상선 일반발판
5466,Z10CZPR0,10C,P,10C BLK P Stage 발판 해체,1,207,매,발판지원-상선 일반발판
5466,E10CPG00,10C,P,10C BLK P Stage PE 취부/용접,11,153.6,JL,탑재1-P-E 취부/용접
5466,Z11HZPR0,11H,P,11H BLK P Stage 발판 해체,1,33,매,발판지원-상선 일반발판
5466,E11HPM00,11H,P,11H BLK P Stage PE 사주사상,2,0,JL,해양탑재-해양조립-P-E-심출
5466,A11HO000,11H,P,PE장 점유 공기,20,0,-,G01
5466,P11HPP00,11H,P,11H BLK P Stage PE 도장,3,4874.4,M2,도장1-후행도장
5466,W11HOP00,11H,P,PE단계 의장,16,0,-,G01
5466,T11HO000,11H,P,PE장 착수~탑재 공기,20,0,-,G01
5466,Z11HZPI0,11H,P,11H BLK P Stage PE 발판 설치,7,170.7,매,발판지원-상선 일반발판
5466,E11HP000,11H,P,PE 기간,16,324.2,JL,G01
5466,E11HPG00,11H,P,11H BLK P Stage PE 취부/용접,14,324.2,JL,해양탑재-해양조립-P-E-취부/용접
5466,E11HPS00,11H,P,11H BLK P Stage PE 심출,11,0,JL,해양탑재-해양조립-P-E-심출
5466,Z50HZPI0,50H,P,50H BLK P Stage PE 발판 설치,2,7.5,매,발판지원-상선 일반발판
5466,Z20NZPI0,20N,P,20N BLK P Stage PE 발판 설치,11,536.2,매,발판지원-상선 일반발판
5466,E50BP000,50B,P,PE 기간,8,35.6,JL,NO1
5466,E50BPG00,50B,P,50B BLK P Stage PE 취부/용접,6,35.6,JL,탑재1-P-E 취부/용접
5466,A50KO000,50K,P,PE장 점유 공기,13,0,-,NPE
5466,E62GP000,62G,P,PE 기간,10,117.5,JL,NO1
5466,E62GPG00,62G,P,62G BLK P Stage PE 취부/용접,8,117.5,JL,탑재1-P-E 취부/용접
5466,Z62HZPR0,62H,P,62H BLK P Stage 발판 해체,1,104.5,매,발판지원-상선 일반발판
5466,E62HPM00,62H,P,62H BLK P Stage PE 사주사상,2,0,JL,탑재1-P-E 심출
5466,T62HO000,62H,P,PE장 착수~탑재 공기,14,0,-,NO1
5466,W62HOP00,62H,P,PE단계 의장,9,0,-,NO1
5466,A62HO000,62H,P,PE장 점유 공기,14,0,-,NO1
5466,E62HP000,62H,P,PE 기간,9,141.8,JL,NO1
5466,E62HPG00,62H,P,62H BLK P Stage PE 취부/용접,7,141.8,JL,탑재1-P-E 취부/용접
5466,E62HPS00,62H,P,62H BLK P Stage PE 심출,8,0,JL,탑재1-P-E 심출
5466,P62HPP00,62H,P,62H BLK P Stage PE 도장,3,6856.3,M2,도장1-후행도장
5466,Z63GZPI0,63G,P,63G BLK P Stage PE 발판 설치,5,98,매,발판지원-상선 일반발판
5466,T80CO000,80C,P,PE장 착수~탑재 공기,21,0,-,NO1
5466,Z63GZPR0,63G,P,63G BLK P Stage 발판 해체,1,98,매,발판지원-상선 일반발판
5466,E63GPM00,63G,P,63G BLK P Stage PE 사주사상,2,0,JL,탑재1-P-E 심출
5466,T63GO000,63G,P,PE장 착수~탑재 공기,15,0,-,NO1
5466,P10APP00,10A,P,10A BLK P Stage PE 도장,5,3630.3,M2,도장1-후행도장
5466,T62CO000,62C,P,PE장 착수~탑재 공기,22,0,-,NO1
5466,A13EO000,13E,P,PE장 점유 공기,20,0,-,NO1
5466,W62COP00,62C,P,PE단계 의장,13,0,-,NO1
5466,W91AOP00,91A,P,PE단계 의장,80,0,-,SHD
5466,A62CO000,62C,P,PE장 점유 공기,22,0,-,NO1
5466,E62CP000,62C,P,PE 기간,13,218,JL,NO1
5466,E62CPG00,62C,P,62C BLK P Stage PE 취부/용접,11,218,JL,탑재1-P-E 취부/용접
5466,E62CPS00,62C,P,62C BLK P Stage PE 심출,11,0,JL,탑재1-P-E 심출
5466,U12DGP00,12D,P,12D BLK P Stage PE UNIT 의장 ('P'),8,1,LOT,선행의장-상선 기장(기타:UNIT조립)
5466,U13DGP00,13D,P,13D BLK P Stage PE UNIT 의장 ('P'),9,1,LOT,선행의장-상선 기장(기타:UNIT조립)
5466,E50LPM00,50L,P,50L BLK P Stage PE 사주사상,2,0,JL,탑재1-P-E 심출
5466,A11BO000,11B,P,PE장 점유 공기,9,0,-,NO1
5466,Z12EZPR0,12E,P,12E BLK P Stage 발판 해체,1,141.2,매,발판지원-상선 일반발판
5466,E10HPG00,10H,P,10H BLK P Stage PE 취부/용접,16,429.3,JL,해양탑재-해양조립-P-E-취부/용접
5466,Z10HZPR0,10H,P,10H BLK P Stage 발판 해체,1,112.7,매,발판지원-상선 일반발판
5466,W10HOP00,10H,P,PE단계 의장,18,0,-,G01
5466,P10HPP00,10H,P,10H BLK P Stage PE 도장,1,5480.9,M2,도장1-후행도장
5466,E10HPS00,10H,P,10H BLK P Stage PE 심출,14,0,JL,해양탑재-해양조립-P-E-심출
5466,T10HO000,10H,P,PE장 착수~탑재 공기,19,0,-,G01
5466,E10HPM00,10H,P,10H BLK P Stage PE 사주사상,2,0,JL,해양탑재-해양조립-P-E-심출
5466,A10HO000,10H,P,PE장 점유 공기,19,0,-,G01
5466,E62APG00,62A,P,62A BLK P Stage PE 취부/용접,9,64.1,JL,탑재1-P-E 취부/용접
5466,E50BPS00,50B,P,50B BLK P Stage PE 심출,6,0,JL,탑재1-P-E 심출
5466,P50BPP00,50B,P,50B BLK P Stage PE 도장,4,4988.4,M2,도장1-후행도장
5466,T50BO000,50B,P,PE장 착수~탑재 공기,13,0,-,NO1
5466,E12DP000,12D,P,PE 기간,11,104.8,JL,NO1
5466,E12DPG00,12D,P,12D BLK P Stage PE 취부/용접,9,104.8,JL,탑재1-P-E 취부/용접
5466,P50HPP00,50H,P,50H BLK P Stage PE 도장,4,4731.6,M2,도장1-후행도장
5466,T50HO000,50H,P,PE장 착수~탑재 공기,13,0,-,NO1
5466,E20NP000,20N,P,PE 기간,21,681.2,JL,NO1
5466,T20NO000,20N,P,PE장 착수~탑재 공기,28,0,-,NO1
5466,W50NOP00,50N,P,PE단계 의장,5,0,-,NO1
5466,E10APM00,10A,P,10A BLK P Stage PE 사주사상,2,0,JL,탑재1-P-E 심출
5466,Z10AZPR0,10A,P,10A BLK P Stage 발판 해체,1,112,매,발판지원-상선 일반발판
5466,P50GPP00,50G,P,50G BLK P Stage PE 도장,4,5665.2,M2,도장1-후행도장
5466,A23AO000,23A,P,PE장 점유 공기,22,0,-,NO1
5466,E23AP000,23A,P,PE 기간,15,223,JL,NO1
5466,E23APG00,23A,P,23A BLK P Stage PE 취부/용접,13,223,JL,탑재1-P-E 취부/용접
5466,E23APS00,23A,P,23A BLK P Stage PE 심출,11,0,JL,탑재1-P-E 심출
5466,T50CO000,50C,P,PE장 착수~탑재 공기,17,0,-,NO1
5466,W50COP00,50C,P,PE단계 의장,10,0,-,NO1
5466,T431O000,431,P,PE장 착수~탑재 공기,6,0,-,NO1
5466,P62EPP00,62E,P,62E BLK P Stage PE 도장,3,7663.3,M2,도장1-후행도장
5466,Z63EZPI0,63E,P,63E BLK P Stage PE 발판 설치,5,72.7,매,발판지원-상선 일반발판
5466,Z63EZPR0,63E,P,63E BLK P Stage 발판 해체,1,72.7,매,발판지원-상선 일반발판
5466,T91AO000,91A,P,PE장 착수~탑재 공기,90,0,-,SHD
5466,E63EPM00,63E,P,63E BLK P Stage PE 사주사상,2,0,JL,탑재1-P-E 심출
5466,T63EO000,63E,P,PE장 착수~탑재 공기,23,0,-,NO1
5466,W63EOP00,63E,P,PE단계 의장,15,0,-,NO1
5466,E80CPM00,80C,P,80C BLK P Stage PE 사주사상,2,0,JL,탑재1-P-E 심출
5466,E91APM00,91A,P,91A BLK P Stage PE 사주사상,2,0,0,사외-선실-P-E 심출(신한기계)
5466,E62EPS00,62E,P,62E BLK P Stage PE 심출,10,0,JL,탑재1-P-E 심출
5466,A63EO000,63E,P,PE장 점유 공기,23,0,-,NO1
5466,E63EP000,63E,P,PE 기간,15,64.8,JL,NO1
5466,E63EPG00,63E,P,63E BLK P Stage PE 취부/용접,13,64.8,JL,탑재1-P-E 취부/용접
5466,E63EPS00,63E,P,63E BLK P Stage PE 심출,9,0,JL,탑재1-P-E 심출
5466,P63EPP00,63E,P,63E BLK P Stage PE 도장,3,7663.3,M2,도장1-후행도장
5466,E10CPS00,10C,P,10C BLK P Stage PE 심출,7,0,JL,탑재1-P-E 심출
5466,P10CPP00,10C,P,10C BLK P Stage PE 도장,3,5339.1,M2,도장1-후행도장
5466,E62GPS00,62G,P,62G BLK P Stage PE 심출,8,0,JL,탑재1-P-E 심출
5466,P62GPP00,62G,P,62G BLK P Stage PE 도장,3,7076.6,M2,도장1-후행도장
5466,Z62HZPI0,62H,P,62H BLK P Stage PE 발판 설치,4,153.3,매,발판지원-상선 일반발판
5466,Z13EZPI0,13E,P,13E BLK P Stage PE 발판 설치,7,307.5,매,발판지원-상선 일반발판
5466,Z50HZPR0,50H,P,50H BLK P Stage 발판 해체,1,7.5,매,발판지원-상선 일반발판
5466,Z63CZPI0,63C,P,63C BLK P Stage PE 발판 설치,7,148.2,매,발판지원-상선 일반발판
5466,Z63CZPR0,63C,P,63C BLK P Stage 발판 해체,1,99.3,매,발판지원-상선 일반발판
5466,E23BP000,23B,P,PE 기간,16,168.1,JL,NO1
5466,Z20NZPR0,20N,P,20N BLK P Stage 발판 해체,1,332.2,매,발판지원-상선 일반발판
5466,Z23AZPI0,23A,P,23A BLK P Stage PE 발판 설치,7,197.5,매,발판지원-상선 일반발판
5466,Z62DZPR0,62D,P,62D BLK P Stage 발판 해체,1,68.7,매,발판지원-상선 일반발판
5466,E62DPM00,62D,P,62D BLK P Stage PE 사주사상,2,0,JL,탑재1-P-E 심출
5466,T62DO000,62D,P,PE장 착수~탑재 공기,17,0,-,NO1
5466,W62DOP00,62D,P,PE단계 의장,11,0,-,NO1
5466,A62DO000,62D,P,PE장 점유 공기,17,0,-,NO1
5466,E62DP000,62D,P,PE 기간,11,111.2,JL,NO1
5466,E50MP000,50M,P,PE 기간,7,35.1,JL,NO1
5466,A91AO000,91A,P,PE장 점유 공기,90,0,-,SHD
5466,E20JPM00,20J,P,20J BLK P Stage PE 사주사상,2,0,JL,해양탑재-해양조립-P-E-심출
5466,E62APS00,62A,P,62A BLK P Stage PE 심출,7,0,JL,탑재1-P-E 심출
5466,P62APP00,62A,P,62A BLK P Stage PE 도장,5,3985.8,M2,도장1-후행도장
5466,T62AO000,62A,P,PE장 착수~탑재 공기,21,0,-,NO1
5466,W62AOP00,62A,P,PE단계 의장,11,0,-,NO1
5466,A63AO000,63A,P,PE장 점유 공기,21,0,-,NO1
5466,E22AP000,22A,P,PE 기간,15,224.5,JL,NO1
5466,E22APG00,22A,P,22A BLK P Stage PE 취부/용접,13,224.5,JL,탑재1-P-E 취부/용접
5466,Z23AZPR0,23A,P,23A BLK P Stage 발판 해체,1,124.5,매,발판지원-상선 일반발판
5466,T50NO000,50N,P,PE장 착수~탑재 공기,11,0,-,NO1
5466,T23BO000,23B,P,PE장 착수~탑재 공기,22,0,-,NO1
5466,T90AO000,90A,P,PE장 착수~탑재 공기,94,0,-,SHD
5466,T50GO000,50G,P,PE장 착수~탑재 공기,12,0,-,NO1
5466,W50GOP00,50G,P,PE단계 의장,7,0,-,NO1
5466,E63GPG00,63G,P,63G BLK P Stage PE 취부/용접,8,117.5,JL,탑재1-P-E 취부/용접
5466,W63GOP00,63G,P,PE단계 의장,10,0,-,NO1
5466,E63GPS00,63G,P,63G BLK P Stage PE 심출,9,0,JL,탑재1-P-E 심출
5466,A63GO000,63G,P,PE장 점유 공기,15,0,-,NO1
5466,E63GP000,63G,P,PE 기간,10,117.5,JL,NO1
5466,P63GPP00,63G,P,63G BLK P Stage PE 도장,3,7076.6,M2,도장1-후행도장
5466,Z63HZPI0,63H,P,63H BLK P Stage PE 발판 설치,4,153.3,매,발판지원-상선 일반발판
5466,Z63HZPR0,63H,P,63H BLK P Stage 발판 해체,1,104.5,매,발판지원-상선 일반발판
5466,E63HPM00,63H,P,63H BLK P Stage PE 사주사상,2,0,JL,탑재1-P-E 심출
5466,T63HO000,63H,P,PE장 착수~탑재 공기,14,0,-,NO1
5466,W63HOP00,63H,P,PE단계 의장,9,0,-,NO1
5466,A63HO000,63H,P,PE장 점유 공기,14,0,-,NO1
5466,E63HP000,63H,P,PE 기간,9,141.8,JL,NO1
5466,E63HPG00,63H,P,63H BLK P Stage PE 취부/용접,7,141.8,JL,탑재1-P-E 취부/용접
5466,Z12DZPR0,12D,P,12D BLK P Stage 발판 해체,1,152.7,매,발판지원-상선 일반발판
5466,Z50KZPI0,50K,P,50K BLK P Stage PE 발판 설치,2,0,0,발판지원-상선 일반발판
5466,Z50KZPR0,50K,P,50K BLK P Stage 발판 해체,1,0,0,발판지원-상선 일반발판
5466,E63AP000,63A,P,PE 기간,11,64.1,JL,NO1
5466,E63APG00,63A,P,63A BLK P Stage PE 취부/용접,9,64.1,JL,탑재1-P-E 취부/용접
5466,E63APS00,63A,P,63A BLK P Stage PE 심출,8,0,JL,탑재1-P-E 심출
5466,W50AOP00,50A,P,PE단계 의장,6,0,-,NO1
5466,A50BO000,50B,P,PE장 점유 공기,13,0,-,NO1
5466,E13EPG00,13E,P,13E BLK P Stage PE 취부/용접,13,401,JL,탑재1-P-E 취부/용접
5466,T12EO000,12E,P,PE장 착수~탑재 공기,23,0,-,NO1
5466,W12EOP00,12E,P,PE단계 의장,16,0,-,NO1
5466,P50MPP00,50M,P,50M BLK P Stage PE 도장,4,3366.4,M2,도장1-후행도장
5466,Z62FZPI0,62F,P,62F BLK P Stage PE 발판 설치,4,115.5,매,발판지원-상선 일반발판
5466,Z62FZPR0,62F,P,62F BLK P Stage 발판 해체,1,66.7,매,발판지원-상선 일반발판
5466,E62FPM00,62F,P,62F BLK P Stage PE 사주사상,2,0,JL,탑재1-P-E 심출
5466,T62FO000,62F,P,PE장 착수~탑재 공기,21,0,-,NO1
5466,W62FOP00,62F,P,PE단계 의장,14,0,-,NO1
5466,A62FO000,62F,P,PE장 점유 공기,21,0,-,NO1
5466,E62FP000,62F,P,PE 기간,14,152.3,JL,NO1
5466,E11AD11A,11A,D,11A-탑재,1,-,-,사내 3600TON급 Floating Crane
5466,E104D104,104,D,104-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E105D105,105,D,105-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E107D107,107,D,107-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E10FD10F,10F,D,10F-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E12DD12D,12D,D,12D-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E12ED12E,12E,D,12E-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E13DD13D,13D,D,13D-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E13ED13E,13E,D,13E-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E203D203,203,D,203-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E204D204,204,D,204-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E205D205,205,D,205-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E206D206,206,D,206-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E207D207,207,D,207-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E208D208,208,D,208-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E20JD20J,20J,D,20J-탑재,1,-,-,사내 3600TON급 Floating Crane
5466,E20KD20K,20K,D,20K-탑재,1,-,-,사내 3600TON급 Floating Crane
5466,E20LD20L,20L,D,20L-탑재,1,-,-,사내 3600TON급 Floating Crane
5466,E20MD20M,20M,D,20M-탑재,1,-,-,사내 3600TON급 Floating Crane
5466,E20ND20N,20N,D,20N-탑재,1,-,-,사내 3600TON급 Floating Crane
5466,E22AD22A,22A,D,22A-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E22BD22B,22B,D,22B-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E23AD23A,23A,D,23A-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E23BD23B,23B,D,23B-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E50AD50A,50A,D,50A-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E50BD50B,50B,D,50B-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E50CD50C,50C,D,50C-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E50DD50D,50D,D,50D-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E50ED50E,50E,D,50E-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E50FD50F,50F,D,50F-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E50GD50G,50G,D,50G-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E50HD50H,50H,D,50H-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E622D622,622,D,622-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E62AD62A,62A,D,62A-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E62CD62C,62C,D,62C-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E62DD62D,62D,D,62D-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E62ED62E,62E,D,62E-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E62FD62F,62F,D,62F-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E62GD62G,62G,D,62G-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E62HD62H,62H,D,62H-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E632D632,632,D,632-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E63AD63A,63A,D,63A-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E63CD63C,63C,D,63C-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E63DD63D,63D,D,63D-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E63ED63E,63E,D,63E-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E63FD63F,63F,D,63F-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E63GD63G,63G,D,63G-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E63HD63H,63H,D,63H-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E723D723,723,D,723-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E724D724,724,D,724-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E725D725,725,D,725-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E726D726,726,D,726-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E727D727,727,D,727-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E728D728,728,D,728-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E733D733,733,D,733-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E734D734,734,D,734-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E735D735,735,D,735-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E736D736,736,D,736-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E737D737,737,D,737-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E738D738,738,D,738-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E80AD80A,80A,D,80A-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E80BD80B,80B,D,80B-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E80CD80C,80C,D,80C-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E80DD80D,80D,D,80D-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E90AD90A,90A,D,90A-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E91AD91A,91A,D,91A-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E998D998,998,D,998-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,EM/EEM,M/E,E,M/E-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E11HD11H,11H,D,11H-탑재,1,-,-,No.1 Dock Goaliath Crane
5466,E10FP108,10F,P,10F-108 PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E10FP109,10F,P,10F-109 PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E11AP10A,11A,P,11A-10A PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E11AP11B,11A,P,11A-11B PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E11AP161,11A,P,11A-161 PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E11AP10C,11A,P,11A-10C PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E11BP131,11B,P,11B-131 PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E10AP101,10A,P,10A-101 PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E10AP102,10A,P,10A-102 PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E11HP111,11H,P,11H-111 PE Seq Act,1,-,-,HZ-1 PE/탑재
5466,E11HP113,11H,P,11H-113 PE Seq Act,1,-,-,HZ-1 PE/탑재
5466,E11HP10H,11H,P,11H-10H PE Seq Act,1,-,-,사내 3600TON급 Floating Crane
5466,E10AP110,10A,P,10A-110 PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E11BP121,11B,P,11B-121 PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E11AP171,11A,P,11A-171 PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E12DP123,12D,P,12D-123 PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E12DP143,12D,P,12D-143 PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
5466,E12EP145,12E,P,12E-145 PE Seq Act,1,-,-,No.1 Dock Goaliath Crane
